home_id,occupied_beds,avg_dependency,date,bed_capacity,occupancy_rate
h015,58,3.7586206896551726,2026-07-11,60,0.9666666666666667
h016,80,3.7875,2026-07-11,80,1.0
h017,44,3.9545454545454546,2026-07-11,50,0.88
h018,57,3.807017543859649,2026-07-11,60,0.95
h019,47,3.74468085106383,2026-07-11,50,0.94
h020,50,3.84,2026-07-11,60,0.8333333333333334
h021,48,3.9166666666666665,2026-07-11,50,0.96
h022,25,3.44,2026-07-11,30,0.8333333333333334
h023,25,4.12,2026-07-11,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-11,60,0.8666666666666667
h025,40,3.7,2026-07-11,40,1.0
h026,44,3.9545454545454546,2026-07-11,50,0.88
h027,54,4.018518518518518,2026-07-11,60,0.9
h028,39,3.769230769230769,2026-07-11,40,0.975
h029,24,3.5416666666666665,2026-07-11,30,0.8
h030,51,3.7058823529411766,2026-07-11,60,0.85
h031,56,4.0,2026-07-11,60,0.9333333333333333
h032,39,3.7435897435897436,2026-07-11,40,0.975
h033,26,3.8461538461538463,2026-07-11,40,0.65
h034,53,3.8867924528301887,2026-07-11,60,0.8833333333333333
h035,64,3.796875,2026-07-11,70,0.9142857142857143
h036,30,3.6333333333333333,2026-07-11,40,0.75
h037,28,4.25,2026-07-11,40,0.7
h038,25,3.64,2026-07-11,30,0.8333333333333334
h039,71,3.7464788732394365,2026-07-11,70,1.0
h040,39,3.6153846153846154,2026-07-11,50,0.78
h041,38,3.763157894736842,2026-07-11,40,0.95
h042,49,3.7346938775510203,2026-07-11,50,0.98
h043,59,3.830508474576271,2026-07-11,60,0.9833333333333333
h044,47,3.765957446808511,2026-07-11,50,0.94
h045,48,3.9791666666666665,2026-07-11,50,0.96
h046,39,4.358974358974359,2026-07-11,50,0.78
h047,31,3.6129032258064515,2026-07-11,40,0.775
h048,36,4.083333333333333,2026-07-11,40,0.9
h049,46,4.195652173913044,2026-07-11,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-11,40,0.95
h001,63,3.7936507936507935,2026-07-12,70,0.9
h002,24,3.875,2026-07-12,30,0.8
h003,33,3.757575757575758,2026-07-12,40,0.825
h004,35,4.057142857142857,2026-07-12,40,0.875
h005,36,3.7777777777777777,2026-07-12,40,0.9
h006,59,3.76271186440678,2026-07-12,70,0.8428571428571429
h007,35,3.742857142857143,2026-07-12,40,0.875
h008,37,4.108108108108108,2026-07-12,40,0.925
h009,42,3.857142857142857,2026-07-12,50,0.84
h010,38,4.026315789473684,2026-07-12,40,0.95
h011,54,4.222222222222222,2026-07-12,60,0.9
h012,35,4.0285714285714285,2026-07-12,50,0.7
h013,43,3.9302325581395348,2026-07-12,50,0.86
h014,51,3.803921568627451,2026-07-12,60,0.85
h015,57,3.754385964912281,2026-07-12,60,0.95
h016,80,3.7875,2026-07-12,80,1.0
h017,44,3.9545454545454546,2026-07-12,50,0.88
h018,57,3.807017543859649,2026-07-12,60,0.95
h019,47,3.74468085106383,2026-07-12,50,0.94
h020,50,3.84,2026-07-12,60,0.8333333333333334
h021,48,3.9166666666666665,2026-07-12,50,0.96
h022,25,3.44,2026-07-12,30,0.8333333333333334
h023,25,4.12,2026-07-12,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-12,60,0.8666666666666667
h025,40,3.7,2026-07-12,40,1.0
h026,44,3.9545454545454546,2026-07-12,50,0.88
h027,54,4.018518518518518,2026-07-12,60,0.9
h028,39,3.769230769230769,2026-07-12,40,0.975
h029,24,3.5416666666666665,2026-07-12,30,0.8
h030,51,3.7058823529411766,2026-07-12,60,0.85
h031,56,4.0,2026-07-12,60,0.9333333333333333
h032,38,3.789473684210526,2026-07-12,40,0.95
h033,26,3.8461538461538463,2026-07-12,40,0.65
h034,53,3.8867924528301887,2026-07-12,60,0.8833333333333333
h035,64,3.796875,2026-07-12,70,0.9142857142857143
h036,30,3.6333333333333333,2026-07-12,40,0.75
h037,28,4.25,2026-07-12,40,0.7
h038,25,3.64,2026-07-12,30,0.8333333333333334
h039,70,3.7285714285714286,2026-07-12,70,1.0
h040,39,3.6153846153846154,2026-07-12,50,0.78
h041,38,3.763157894736842,2026-07-12,40,0.95
h042,49,3.7346938775510203,2026-07-12,50,0.98
h043,59,3.830508474576271,2026-07-12,60,0.9833333333333333
h044,47,3.765957446808511,2026-07-12,50,0.94
h045,48,3.9791666666666665,2026-07-12,50,0.96
h046,39,4.358974358974359,2026-07-12,50,0.78
h047,31,3.6129032258064515,2026-07-12,40,0.775
h048,36,4.083333333333333,2026-07-12,40,0.9
h049,46,4.195652173913044,2026-07-12,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-12,40,0.95
h001,63,3.7936507936507935,2026-07-13,70,0.9
h002,24,3.875,2026-07-13,30,0.8
h003,33,3.757575757575758,2026-07-13,40,0.825
h004,35,4.057142857142857,2026-07-13,40,0.875
h005,36,3.7777777777777777,2026-07-13,40,0.9
h006,59,3.76271186440678,2026-07-13,70,0.8428571428571429
h007,35,3.742857142857143,2026-07-13,40,0.875
h008,37,4.108108108108108,2026-07-13,40,0.925
h009,42,3.857142857142857,2026-07-13,50,0.84
h010,38,4.026315789473684,2026-07-13,40,0.95
h011,54,4.222222222222222,2026-07-13,60,0.9
h012,35,4.0285714285714285,2026-07-13,50,0.7
h013,43,3.9302325581395348,2026-07-13,50,0.86
h014,51,3.803921568627451,2026-07-13,60,0.85
h015,57,3.754385964912281,2026-07-13,60,0.95
h016,80,3.7875,2026-07-13,80,1.0
h017,44,3.9545454545454546,2026-07-13,50,0.88
h018,57,3.807017543859649,2026-07-13,60,0.95
h019,47,3.74468085106383,2026-07-13,50,0.94
h020,50,3.84,2026-07-13,60,0.8333333333333334
h021,48,3.9166666666666665,2026-07-13,50,0.96
h022,25,3.44,2026-07-13,30,0.8333333333333334
h023,25,4.12,2026-07-13,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-13,60,0.8666666666666667
h025,40,3.7,2026-07-13,40,1.0
h026,44,3.9545454545454546,2026-07-13,50,0.88
h027,54,4.018518518518518,2026-07-13,60,0.9
h028,39,3.769230769230769,2026-07-13,40,0.975
h029,24,3.5416666666666665,2026-07-13,30,0.8
h030,51,3.7058823529411766,2026-07-13,60,0.85
h031,56,4.0,2026-07-13,60,0.9333333333333333
h032,38,3.789473684210526,2026-07-13,40,0.95
h033,26,3.8461538461538463,2026-07-13,40,0.65
h034,52,3.8461538461538463,2026-07-13,60,0.8666666666666667
h035,63,3.7936507936507935,2026-07-13,70,0.9
h036,30,3.6333333333333333,2026-07-13,40,0.75
h037,28,4.25,2026-07-13,40,0.7
h038,25,3.64,2026-07-13,30,0.8333333333333334
h039,70,3.7285714285714286,2026-07-13,70,1.0
h040,39,3.6153846153846154,2026-07-13,50,0.78
h041,38,3.763157894736842,2026-07-13,40,0.95
h042,50,3.74,2026-07-13,50,1.0
h043,59,3.830508474576271,2026-07-13,60,0.9833333333333333
h044,47,3.765957446808511,2026-07-13,50,0.94
h045,49,4.0,2026-07-13,50,0.98
h046,39,4.358974358974359,2026-07-13,50,0.78
h047,31,3.6129032258064515,2026-07-13,40,0.775
h048,36,4.083333333333333,2026-07-13,40,0.9
h049,46,4.195652173913044,2026-07-13,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-13,40,0.95
h001,63,3.7936507936507935,2026-07-14,70,0.9
h002,24,3.875,2026-07-14,30,0.8
h003,33,3.757575757575758,2026-07-14,40,0.825
h004,35,4.057142857142857,2026-07-14,40,0.875
h005,36,3.7777777777777777,2026-07-14,40,0.9
h006,59,3.76271186440678,2026-07-14,70,0.8428571428571429
h007,35,3.742857142857143,2026-07-14,40,0.875
h008,37,4.108108108108108,2026-07-14,40,0.925
h009,42,3.857142857142857,2026-07-14,50,0.84
h010,38,4.026315789473684,2026-07-14,40,0.95
h011,54,4.222222222222222,2026-07-14,60,0.9
h012,35,4.0285714285714285,2026-07-14,50,0.7
h013,43,3.9302325581395348,2026-07-14,50,0.86
h014,52,3.826923076923077,2026-07-14,60,0.8666666666666667
h015,57,3.754385964912281,2026-07-14,60,0.95
h016,80,3.7875,2026-07-14,80,1.0
h017,44,3.9545454545454546,2026-07-14,50,0.88
h018,57,3.807017543859649,2026-07-14,60,0.95
h019,47,3.74468085106383,2026-07-14,50,0.94
h020,50,3.84,2026-07-14,60,0.8333333333333334
h021,48,3.9166666666666665,2026-07-14,50,0.96
h022,25,3.44,2026-07-14,30,0.8333333333333334
h023,25,4.12,2026-07-14,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-14,60,0.8666666666666667
h025,40,3.7,2026-07-14,40,1.0
h026,44,3.9545454545454546,2026-07-14,50,0.88
h027,55,4.0,2026-07-14,60,0.9166666666666666
h028,39,3.769230769230769,2026-07-14,40,0.975
h029,24,3.5416666666666665,2026-07-14,30,0.8
h030,51,3.7058823529411766,2026-07-14,60,0.85
h031,57,4.0,2026-07-14,60,0.95
h032,38,3.789473684210526,2026-07-14,40,0.95
h033,26,3.8461538461538463,2026-07-14,40,0.65
h034,52,3.8461538461538463,2026-07-14,60,0.8666666666666667
h035,63,3.7936507936507935,2026-07-14,70,0.9
h036,30,3.6333333333333333,2026-07-14,40,0.75
h037,28,4.25,2026-07-14,40,0.7
h038,25,3.64,2026-07-14,30,0.8333333333333334
h039,70,3.7285714285714286,2026-07-14,70,1.0
h040,39,3.6153846153846154,2026-07-14,50,0.78
h041,38,3.763157894736842,2026-07-14,40,0.95
h042,50,3.74,2026-07-14,50,1.0
h043,59,3.830508474576271,2026-07-14,60,0.9833333333333333
h044,47,3.765957446808511,2026-07-14,50,0.94
h045,49,4.0,2026-07-14,50,0.98
h046,39,4.358974358974359,2026-07-14,50,0.78
h047,31,3.6129032258064515,2026-07-14,40,0.775
h048,36,4.083333333333333,2026-07-14,40,0.9
h049,46,4.195652173913044,2026-07-14,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-14,40,0.95
h001,63,3.7936507936507935,2026-07-15,70,0.9
h002,24,3.875,2026-07-15,30,0.8
h003,33,3.757575757575758,2026-07-15,40,0.825
h004,35,4.057142857142857,2026-07-15,40,0.875
h005,36,3.7777777777777777,2026-07-15,40,0.9
h006,59,3.76271186440678,2026-07-15,70,0.8428571428571429
h007,35,3.742857142857143,2026-07-15,40,0.875
h008,37,4.108108108108108,2026-07-15,40,0.925
h009,42,3.857142857142857,2026-07-15,50,0.84
h010,38,4.026315789473684,2026-07-15,40,0.95
h011,54,4.222222222222222,2026-07-15,60,0.9
h012,34,4.117647058823529,2026-07-15,50,0.68
h013,43,3.9302325581395348,2026-07-15,50,0.86
h014,52,3.826923076923077,2026-07-15,60,0.8666666666666667
h015,57,3.754385964912281,2026-07-15,60,0.95
h016,80,3.7875,2026-07-15,80,1.0
h017,44,3.9545454545454546,2026-07-15,50,0.88
h018,57,3.807017543859649,2026-07-15,60,0.95
h019,47,3.74468085106383,2026-07-15,50,0.94
h020,49,3.877551020408163,2026-07-15,60,0.8166666666666667
h021,48,3.9166666666666665,2026-07-15,50,0.96
h022,25,3.44,2026-07-15,30,0.8333333333333334
h023,25,4.12,2026-07-15,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-15,60,0.8666666666666667
h025,40,3.7,2026-07-15,40,1.0
h026,44,3.9545454545454546,2026-07-15,50,0.88
h027,55,4.0,2026-07-15,60,0.9166666666666666
h028,39,3.769230769230769,2026-07-15,40,0.975
h029,25,3.52,2026-07-15,30,0.8333333333333334
h030,51,3.7058823529411766,2026-07-15,60,0.85
h031,57,4.0,2026-07-15,60,0.95
h032,38,3.789473684210526,2026-07-15,40,0.95
h033,26,3.8461538461538463,2026-07-15,40,0.65
h034,52,3.8461538461538463,2026-07-15,60,0.8666666666666667
h035,63,3.7936507936507935,2026-07-15,70,0.9
h036,30,3.6333333333333333,2026-07-15,40,0.75
h037,28,4.25,2026-07-15,40,0.7
h038,25,3.64,2026-07-15,30,0.8333333333333334
h039,70,3.7285714285714286,2026-07-15,70,1.0
h040,39,3.6153846153846154,2026-07-15,50,0.78
h041,38,3.763157894736842,2026-07-15,40,0.95
h042,50,3.74,2026-07-15,50,1.0
h043,59,3.830508474576271,2026-07-15,60,0.9833333333333333
h044,47,3.765957446808511,2026-07-15,50,0.94
h045,49,4.0,2026-07-15,50,0.98
h046,39,4.358974358974359,2026-07-15,50,0.78
h047,31,3.6129032258064515,2026-07-15,40,0.775
h048,36,4.083333333333333,2026-07-15,40,0.9
h049,46,4.195652173913044,2026-07-15,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-15,40,0.95
h001,63,3.7936507936507935,2026-07-16,70,0.9
h002,24,3.875,2026-07-16,30,0.8
h003,33,3.757575757575758,2026-07-16,40,0.825
h004,35,4.057142857142857,2026-07-16,40,0.875
h005,36,3.7777777777777777,2026-07-16,40,0.9
h006,59,3.76271186440678,2026-07-16,70,0.8428571428571429
h007,35,3.742857142857143,2026-07-16,40,0.875
h008,37,4.108108108108108,2026-07-16,40,0.925
h009,42,3.857142857142857,2026-07-16,50,0.84
h010,38,4.026315789473684,2026-07-16,40,0.95
h011,54,4.222222222222222,2026-07-16,60,0.9
h012,34,4.117647058823529,2026-07-16,50,0.68
h013,42,3.880952380952381,2026-07-16,50,0.84
h014,51,3.803921568627451,2026-07-16,60,0.85
h015,57,3.754385964912281,2026-07-16,60,0.95
h016,80,3.7875,2026-07-16,80,1.0
h017,45,4.0,2026-07-16,50,0.9
h018,57,3.807017543859649,2026-07-16,60,0.95
h019,47,3.74468085106383,2026-07-16,50,0.94
h020,49,3.877551020408163,2026-07-16,60,0.8166666666666667
h021,48,3.9166666666666665,2026-07-16,50,0.96
h022,25,3.44,2026-07-16,30,0.8333333333333334
h023,25,4.12,2026-07-16,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-16,60,0.8666666666666667
h025,40,3.7,2026-07-16,40,1.0
h026,45,4.0,2026-07-16,50,0.9
h027,55,4.0,2026-07-16,60,0.9166666666666666
h028,39,3.769230769230769,2026-07-16,40,0.975
h029,25,3.52,2026-07-16,30,0.8333333333333334
h030,51,3.7058823529411766,2026-07-16,60,0.85
h031,57,4.0,2026-07-16,60,0.95
h032,38,3.789473684210526,2026-07-16,40,0.95
h033,26,3.8461538461538463,2026-07-16,40,0.65
h034,52,3.8461538461538463,2026-07-16,60,0.8666666666666667
h035,63,3.7936507936507935,2026-07-16,70,0.9
h036,30,3.6333333333333333,2026-07-16,40,0.75
h037,28,4.25,2026-07-16,40,0.7
h038,25,3.64,2026-07-16,30,0.8333333333333334
h039,70,3.7285714285714286,2026-07-16,70,1.0
h040,39,3.6153846153846154,2026-07-16,50,0.78
h041,38,3.763157894736842,2026-07-16,40,0.95
h042,50,3.74,2026-07-16,50,1.0
h043,58,3.810344827586207,2026-07-16,60,0.9666666666666667
h044,47,3.765957446808511,2026-07-16,50,0.94
h045,49,4.0,2026-07-16,50,0.98
h046,39,4.358974358974359,2026-07-16,50,0.78
h047,31,3.6129032258064515,2026-07-16,40,0.775
h048,36,4.083333333333333,2026-07-16,40,0.9
h049,46,4.195652173913044,2026-07-16,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-16,40,0.95
h001,63,3.7936507936507935,2026-07-17,70,0.9
h002,24,3.875,2026-07-17,30,0.8
h003,33,3.757575757575758,2026-07-17,40,0.825
h004,35,4.057142857142857,2026-07-17,40,0.875
h005,36,3.7777777777777777,2026-07-17,40,0.9
h006,58,3.7413793103448274,2026-07-17,70,0.8285714285714286
h007,35,3.742857142857143,2026-07-17,40,0.875
h008,37,4.108108108108108,2026-07-17,40,0.925
h009,42,3.857142857142857,2026-07-17,50,0.84
h010,38,4.026315789473684,2026-07-17,40,0.95
h011,54,4.222222222222222,2026-07-17,60,0.9
h012,34,4.117647058823529,2026-07-17,50,0.68
h013,42,3.880952380952381,2026-07-17,50,0.84
h014,51,3.803921568627451,2026-07-17,60,0.85
h015,57,3.754385964912281,2026-07-17,60,0.95
h016,80,3.7875,2026-07-17,80,1.0
h017,45,4.0,2026-07-17,50,0.9
h018,58,3.7586206896551726,2026-07-17,60,0.9666666666666667
h019,47,3.74468085106383,2026-07-17,50,0.94
h020,49,3.877551020408163,2026-07-17,60,0.8166666666666667
h021,48,3.9166666666666665,2026-07-17,50,0.96
h022,25,3.44,2026-07-17,30,0.8333333333333334
h023,25,4.12,2026-07-17,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-17,60,0.8666666666666667
h025,40,3.7,2026-07-17,40,1.0
h026,45,4.0,2026-07-17,50,0.9
h027,55,4.0,2026-07-17,60,0.9166666666666666
h028,39,3.769230769230769,2026-07-17,40,0.975
h029,25,3.52,2026-07-17,30,0.8333333333333334
h030,51,3.7058823529411766,2026-07-17,60,0.85
h031,56,4.0,2026-07-17,60,0.9333333333333333
h032,38,3.789473684210526,2026-07-17,40,0.95
h033,26,3.8461538461538463,2026-07-17,40,0.65
h034,52,3.8461538461538463,2026-07-17,60,0.8666666666666667
h035,63,3.7936507936507935,2026-07-17,70,0.9
h036,30,3.6333333333333333,2026-07-17,40,0.75
h037,28,4.25,2026-07-17,40,0.7
h038,25,3.64,2026-07-17,30,0.8333333333333334
h039,70,3.7285714285714286,2026-07-17,70,1.0
h040,39,3.6153846153846154,2026-07-17,50,0.78
h041,38,3.763157894736842,2026-07-17,40,0.95
h042,50,3.74,2026-07-17,50,1.0
h043,58,3.810344827586207,2026-07-17,60,0.9666666666666667
h044,47,3.765957446808511,2026-07-17,50,0.94
h045,49,4.0,2026-07-17,50,0.98
h046,39,4.358974358974359,2026-07-17,50,0.78
h047,31,3.6129032258064515,2026-07-17,40,0.775
h048,35,4.057142857142857,2026-07-17,40,0.875
h049,46,4.195652173913044,2026-07-17,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-17,40,0.95
h001,63,3.7936507936507935,2026-07-18,70,0.9
h002,24,3.7916666666666665,2026-07-18,30,0.8
h003,33,3.757575757575758,2026-07-18,40,0.825
h004,35,4.057142857142857,2026-07-18,40,0.875
h005,36,3.7777777777777777,2026-07-18,40,0.9
h006,58,3.7413793103448274,2026-07-18,70,0.8285714285714286
h007,34,3.7941176470588234,2026-07-18,40,0.85
h008,37,4.108108108108108,2026-07-18,40,0.925
h009,41,3.8780487804878048,2026-07-18,50,0.82
h010,39,3.9743589743589745,2026-07-18,40,0.975
h011,54,4.222222222222222,2026-07-18,60,0.9
h012,34,4.117647058823529,2026-07-18,50,0.68
h013,42,3.880952380952381,2026-07-18,50,0.84
h014,51,3.803921568627451,2026-07-18,60,0.85
h015,57,3.754385964912281,2026-07-18,60,0.95
h016,81,3.765432098765432,2026-07-18,80,1.0
h017,45,4.0,2026-07-18,50,0.9
h018,58,3.7586206896551726,2026-07-18,60,0.9666666666666667
h019,47,3.74468085106383,2026-07-18,50,0.94
h020,49,3.877551020408163,2026-07-18,60,0.8166666666666667
h021,48,3.9166666666666665,2026-07-18,50,0.96
h022,25,3.44,2026-07-18,30,0.8333333333333334
h023,25,4.12,2026-07-18,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-18,60,0.8666666666666667
h025,40,3.7,2026-07-18,40,1.0
h026,45,4.0,2026-07-18,50,0.9
h027,55,4.0,2026-07-18,60,0.9166666666666666
h028,39,3.769230769230769,2026-07-18,40,0.975
h029,25,3.52,2026-07-18,30,0.8333333333333334
h030,51,3.7058823529411766,2026-07-18,60,0.85
h031,55,4.054545454545455,2026-07-18,60,0.9166666666666666
h032,38,3.789473684210526,2026-07-18,40,0.95
h033,27,3.8518518518518516,2026-07-18,40,0.675
h034,53,3.849056603773585,2026-07-18,60,0.8833333333333333
h035,63,3.7936507936507935,2026-07-18,70,0.9
h036,30,3.6333333333333333,2026-07-18,40,0.75
h037,28,4.25,2026-07-18,40,0.7
h038,25,3.64,2026-07-18,30,0.8333333333333334
h039,70,3.7285714285714286,2026-07-18,70,1.0
h040,39,3.6153846153846154,2026-07-18,50,0.78
h041,37,3.7567567567567566,2026-07-18,40,0.925
h042,50,3.74,2026-07-18,50,1.0
h043,57,3.807017543859649,2026-07-18,60,0.95
h044,47,3.765957446808511,2026-07-18,50,0.94
h045,49,4.0,2026-07-18,50,0.98
h046,39,4.358974358974359,2026-07-18,50,0.78
h047,31,3.6129032258064515,2026-07-18,40,0.775
h048,35,4.057142857142857,2026-07-18,40,0.875
h049,46,4.195652173913044,2026-07-18,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-18,40,0.95
h001,63,3.7936507936507935,2026-07-19,70,0.9
h002,24,3.7916666666666665,2026-07-19,30,0.8
h003,33,3.757575757575758,2026-07-19,40,0.825
h004,35,4.057142857142857,2026-07-19,40,0.875
h005,36,3.7777777777777777,2026-07-19,40,0.9
h006,57,3.7017543859649122,2026-07-19,70,0.8142857142857143
h007,34,3.7941176470588234,2026-07-19,40,0.85
h008,37,4.108108108108108,2026-07-19,40,0.925
h009,41,3.8780487804878048,2026-07-19,50,0.82
h010,39,3.9743589743589745,2026-07-19,40,0.975
h011,54,4.222222222222222,2026-07-19,60,0.9
h012,34,4.117647058823529,2026-07-19,50,0.68
h013,42,3.880952380952381,2026-07-19,50,0.84
h014,51,3.803921568627451,2026-07-19,60,0.85
h015,57,3.754385964912281,2026-07-19,60,0.95
h016,81,3.765432098765432,2026-07-19,80,1.0
h017,45,4.0,2026-07-19,50,0.9
h018,58,3.7586206896551726,2026-07-19,60,0.9666666666666667
h019,48,3.7291666666666665,2026-07-19,50,0.96
h020,49,3.877551020408163,2026-07-19,60,0.8166666666666667
h021,48,3.9166666666666665,2026-07-19,50,0.96
h022,25,3.44,2026-07-19,30,0.8333333333333334
h023,25,4.12,2026-07-19,30,0.8333333333333334
h024,52,3.6153846153846154,2026-07-19,60,0.8666666666666667
h025,40,3.7,2026-07-19,40,1.0
h026,45,4.0,2026-07-19,50,0.9
h027,56,3.982142857142857,2026-07-19,60,0.9333333333333333
h028,39,3.769230769230769,2026-07-19,40,0.975
h029,25,3.52,2026-07-19,30,0.8333333333333334
h030,51,3.7058823529411766,2026-07-19,60,0.85
h031,55,4.054545454545455,2026-07-19,60,0.9166666666666666
h032,38,3.789473684210526,2026-07-19,40,0.95
h033,27,3.8518518518518516,2026-07-19,40,0.675
h034,54,3.8703703703703702,2026-07-19,60,0.9
h035,64,3.8125,2026-07-19,70,0.9142857142857143
h036,30,3.6333333333333333,2026-07-19,40,0.75
h037,28,4.25,2026-07-19,40,0.7
h038,25,3.64,2026-07-19,30,0.8333333333333334
h039,70,3.7285714285714286,2026-07-19,70,1.0
h040,39,3.6153846153846154,2026-07-19,50,0.78
h041,37,3.7567567567567566,2026-07-19,40,0.925
h042,50,3.74,2026-07-19,50,1.0
h043,56,3.8035714285714284,2026-07-19,60,0.9333333333333333
h044,47,3.765957446808511,2026-07-19,50,0.94
h045,49,4.0,2026-07-19,50,0.98
h046,39,4.358974358974359,2026-07-19,50,0.78
h047,31,3.6129032258064515,2026-07-19,40,0.775
h048,34,4.0588235294117645,2026-07-19,40,0.85
h049,46,4.195652173913044,2026-07-19,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-19,40,0.95
h001,63,3.7936507936507935,2026-07-20,70,0.9
h002,24,3.7916666666666665,2026-07-20,30,0.8
h003,34,3.764705882352941,2026-07-20,40,0.85
h004,35,4.057142857142857,2026-07-20,40,0.875
h005,36,3.7777777777777777,2026-07-20,40,0.9
h006,57,3.7017543859649122,2026-07-20,70,0.8142857142857143
h007,34,3.7941176470588234,2026-07-20,40,0.85
h008,37,4.108108108108108,2026-07-20,40,0.925
h009,41,3.8780487804878048,2026-07-20,50,0.82
h010,39,3.9743589743589745,2026-07-20,40,0.975
h011,54,4.222222222222222,2026-07-20,60,0.9
h012,34,4.117647058823529,2026-07-20,50,0.68
h013,42,3.880952380952381,2026-07-20,50,0.84
h014,51,3.803921568627451,2026-07-20,60,0.85
h015,57,3.754385964912281,2026-07-20,60,0.95
h016,81,3.765432098765432,2026-07-20,80,1.0
h017,45,4.0,2026-07-20,50,0.9
h018,59,3.7796610169491527,2026-07-20,60,0.9833333333333333
h019,48,3.7291666666666665,2026-07-20,50,0.96
h020,49,3.877551020408163,2026-07-20,60,0.8166666666666667
h021,48,3.9166666666666665,2026-07-20,50,0.96
h022,25,3.44,2026-07-20,30,0.8333333333333334
h023,25,4.12,2026-07-20,30,0.8333333333333334
h024,53,3.6037735849056602,2026-07-20,60,0.8833333333333333
h025,40,3.7,2026-07-20,40,1.0
h026,45,4.0,2026-07-20,50,0.9
h027,57,4.017543859649122,2026-07-20,60,0.95
h028,39,3.769230769230769,2026-07-20,40,0.975
h029,25,3.52,2026-07-20,30,0.8333333333333334
h030,51,3.7058823529411766,2026-07-20,60,0.85
h031,55,4.054545454545455,2026-07-20,60,0.9166666666666666
h032,38,3.789473684210526,2026-07-20,40,0.95
h033,27,3.8518518518518516,2026-07-20,40,0.675
h034,54,3.8703703703703702,2026-07-20,60,0.9
h035,64,3.8125,2026-07-20,70,0.9142857142857143
h036,30,3.6333333333333333,2026-07-20,40,0.75
h037,28,4.25,2026-07-20,40,0.7
h038,26,3.6538461538461537,2026-07-20,30,0.8666666666666667
h039,70,3.7285714285714286,2026-07-20,70,1.0
h040,39,3.6153846153846154,2026-07-20,50,0.78
h041,37,3.7567567567567566,2026-07-20,40,0.925
h042,50,3.74,2026-07-20,50,1.0
h043,56,3.8035714285714284,2026-07-20,60,0.9333333333333333
h044,47,3.765957446808511,2026-07-20,50,0.94
h045,49,4.0,2026-07-20,50,0.98
h046,39,4.358974358974359,2026-07-20,50,0.78
h047,31,3.6129032258064515,2026-07-20,40,0.775
h048,34,4.0588235294117645,2026-07-20,40,0.85
h049,46,4.195652173913044,2026-07-20,60,0.7666666666666667
h050,38,3.6578947368421053,2026-07-20,40,0.95
h001,62,3.7903225806451615,2026-07-21,70,0.8857142857142857
h002,25,3.8,2026-07-21,30,0.8333333333333334
h003,34,3.764705882352941,2026-07-21,40,0.85
h004,35,4.057142857142857,2026-07-21,40,0.875
h005,35,3.742857142857143,2026-07-21,40,0.875
h006,57,3.7017543859649122,2026-07-21,70,0.8142857142857143
h007,34,3.7941176470588234,2026-07-21,40,0.85
h008,37,4.108108108108108,2026-07-21,40,0.925
h009,41,3.8780487804878048,2026-07-21,50,0.82
h010,39,3.9743589743589745,2026-07-21,40,0.975
h011,54,4.222222222222222,2026-07-21,60,0.9
h012,34,4.117647058823529,2026-07-21,50,0.68
h013,42,3.880952380952381,2026-07-21,50,0.84
h014,51,3.803921568627451,2026-07-21,60,0.85
h015,57,3.754385964912281,2026-07-21,60,0.95
h016,80,3.7875,2026-07-21,80,1.0
h017,46,4.021739130434782,2026-07-21,50,0.92
h018,59,3.7796610169491527,2026-07-21,60,0.9833333333333333
h019,48,3.7291666666666665,2026-07-21,50,0.96
h020,49,3.877551020408163,2026-07-21,60,0.8166666666666667
h021,48,3.9166666666666665,2026-07-21,50,0.96
h022,25,3.44,2026-07-21,30,0.8333333333333334
h023,24,4.041666666666667,2026-07-21,30,0.8
h024,53,3.6037735849056602,2026-07-21,60,0.8833333333333333
h025,40,3.7,2026-07-21,40,1.0
h026,45,4.0,2026-07-21,50,0.9
h027,58,3.9827586206896552,2026-07-21,60,0.9666666666666667
h028,39,3.769230769230769,2026-07-21,40,0.975
h029,25,3.52,2026-07-21,30,0.8333333333333334
h030,51,3.7058823529411766,2026-07-21,60,0.85
h031,55,4.054545454545455,2026-07-21,60,0.9166666666666666
h032,38,3.789473684210526,2026-07-21,40,0.95
h033,27,3.8518518518518516,2026-07-21,40,0.675
h034,54,3.8703703703703702,2026-07-21,60,0.9
h035,64,3.8125,2026-07-21,70,0.9142857142857143
h036,30,3.6333333333333333,2026-07-21,40,0.75
h037,28,4.25,2026-07-21,40,0.7
